	VB	2	-	1	VBP	1	NNP	1
 	CD	2	NN	1
  	CD	7
countries	NNS	59
country	NN	156	NNP	3
country's	PRP$	2
countrypeople	NN	1
countryside	NN	5	NNP	1
countrywide	NNP	2
counts	VBZ	4
county	NNP	63	NN	13
county-wide	JJ	1
countywide	NN	1
coupez	NN	1
couple	NN	74
coupled	VBN	3
couples	NNS	2
couplet	NN	1
coupling	NN	2
couplings	NNS	1
coupon	NN	1
coupons	NNS	5
courage	NN	12
courageous	JJ	2
course	NN	148
courses	NNS	14
coursework	NN	2
course—he	NN	1
court	NNP	83	NN	50	VB	3
courtesy	NN	1
courthouse	NN	3
courthouses	NNS	1
courtneycooper	NNP	1
courtneygallstoneallison@williecrawford.com	NNP	1
courtroom	NN	3	NNP	1
courts	NNS	11
courtyard	NN	1
cousin	NN	3
cousinavi	NN	2
cousins	NNS	2
covariate	NN	1
covariates	NNS	10	NNP	1
cove	NNP	1
covenant	NNP	1
coventry	NNP	1
cover	VB	27	NN	8	VBP	4	NNP	1
coverage	NN	11
coveralls	NNS	1
covered	VBN	35	NNP	2	VBD	2
covering	NN	1	VBG	1
coverings	NNS	1
covers	VBZ	8	NNS	1
covert	JJ	3
coveted	JJ	1
covina	NNP	1
covington	NNP	1
cow	NN	2
coward	NNP	1	NN	1
cowboy	NN	8
cowboys	NNPS	3	NNS	2
cower	VBP	1
cowering	VBG	1
coworking	NNP	1
cox	NNP	12
cox-2	NNP	21
coyly	RB	1
coz	NN	2
cozy	NNP	1	JJ	1
cp	NNP	1
cpannesley	NNP	8
cphq	NNP	1
cpk	NNP	1
cpr	NNP	1
cpu	NNP	3
cpuc	NNP	1
cpuctalkingpoints	NNS	1
cq	NNP	1
cr	NNP	2
cra	NNP	5
cra-regulated	NNP	1
crab	NN	8
crabmeat	NN	1
crabs	NNS	1
crack	NN	7	VB	3	VBP	1
cracked	VBN	4	VBD	2	JJ	1
crackers	NNS	2
crackheads	NNS	1
cracking	VBG	2
crackled	JJ	1
crackling	VBG	1
cracks	NNS	3
cradle	NN	1
craft	NN	5	NNP	1	VB	1
crafted	VBN	4
crafting	VBG	1
crafts	NNS	6	NNP	2
craftsmanship	NN	1
craftspeople	NN	1
cragg	NNP	1
craggy	NN	1
craig	NNP	2	NN	1
craiggory	NNP	1
craigslist	NN	1
cram	NNP	8
crammed	VBD	2
cramming	VBG	1
cranberry	NNP	1	NN	1
crane	NNP	1	NN	1
craned	JJ	1
cranes	NNS	5
cranial	NN	1
crank	NNP	1	VB	1
cranking	VBG	1
cranky	NN	3
crap	NN	6	NNP	3
crappily	RB	2
crappy	NN	1
craps	NNS	1
cras	NNP	1
crash	NNP	4	NN	4
crashed	VBD	7
crashes	NNS	4	VBZ	1
crashing	VBG	5
crate	NN	1
crated	NNP	1
cratered	JJ	1
crates	NNS	2
craton	NN	1
craving	NNP	1	NN	1
crawfish	NNP	1
crawford	NNP	1
crawl	VB	2
crawled	VBD	1
crawling	VBG	2
crawls	VBZ	2
crayon	NNP	1	NN	1
craze	NN	1
crazies	NNS	1
crazy	JJ	30	NNP	1
crc	NNP	1
creak	VB	1
creaked	JJ	1
creaks	NNS	1
cream	NN	9
crease	NN	2
creased	JJ	1
creases	NNS	1
creasing	VBG	1
create	VB	41	VBP	7
created	VBN	42	VBD	22
creates	VBZ	10
creating	VBG	24	NNP	3
creatinine	NN	1
creation	NN	24
creationism	NN	10	NNP	2
creationists	NNS	3
creations	NNS	4
creative	JJ	9	NNP	1
creativecommons	NNS	1
creativecrowdscolleague	NNP	1
creativity	NN	7
creativos	NNP	1
creator	NN	8
creators	NNS	1
creattica	NN	1
creature	NN	12
creaturenamely	RB	1
creatures	NNS	21
credence	NN	1
credentials	NNS	4
credibility	NN	11
credible	JJ	7
credit	NN	66	NNP	14	VBP	4	VB	2
credited	VBN	3	VBD	1
creditor	NN	1
creditors	NNS	3
credits	NNS	9	NNP	2
creditworthiness	NN	1
creek	NNP	6	NN	5
creep	NN	1
creepy	NN	2
cregg	NNP	1
cremated	JJ	1
crenshaw	NNP	5
crept	VBN	1
crescent	NN	2
crescents	NNS	1
crespo	NNP	1
crest	NN	1
crested	JJ	1
cretaceous	JJ	1
crete	NNP	4
crew	NN	62
crewman	NN	11
crewmate	NN	1
crewmates	NNS	3
crewmember	NN	11
crewmembers	NNS	5
crewmen	NN	13
crews	NNS	4
cric	NNP	1
cricket	NNP	2	NN	2
crickets	NNS	2
cried	JJ	20
cries	VBZ	2
crime	NN	25	NNP	3
crime-ridden	JJ	1
crimes	NNS	20
criminal	JJ	12	NN	3
criminalize	VB	1
criminals	NNS	7
crimson	JJ	3
cringing	VBG	1
crinkled	JJ	1
cripplegate	NNP	1
crippling	JJ	4
crises	NNS	2
crisis	NN	76	NNP	5
crisis--a	JJ	1
crisis—the	NN	1
crisp	NNP	2
crisper	NN	1
crispin	NNP	6
crisply	RB	1
crispy	NN	1
crisscross	NNS	1
criteria	NNS	14
criterion	NN	2
critic	NN	3
critical	JJ	32
critically	RB	3
criticism	NN	7	NNP	1
criticisms	NNS	2
criticize	VB	2	VBP	1
criticized	VBN	4	VBD	2
criticizing	VBG	1
critics	NNS	31
critiquesoros	NNS	1
crittenden	NNP	1
critters	NNS	1
crlf	NNP	2
crm	NNP	1
croaked	JJ	1
croaks	NNS	1
croc	NNP	1
crocodile	NN	1
croissant	NN	1
croix	NNP	1
cronyism	NN	1
crop	NN	4
crops	NNS	4
crosbie	NNP	1
cross	NNP	9	VBP	8	NN	6	VB	3
cross-country	JJ	4
cross-examination	JJ	5	NNP	3
cross-examine	NNP	2	JJ	2
cross-eyed	JJ	3
cross-harbor	JJ	1
cross-legged	JJ	1
cross-referencable	JJ	1
cross-referenced	JJ	1
cross-section	NN	1
crossed	VBN	4	VBD	2
crosses	VBZ	8	NNP	1
crossing	VBG	8	NNP	1
crossings	NNS	2
crosslinking	VBG	1
crossover	NNP	1
crossroads	NNS	2
crosswalk	NN	1
crossword	NN	2
crouched	VBD	2
crouching	VBG	3
croupier	NN	1
crow	NN	6
crowd	NN	50	NNP	5
crowded	VBN	13	VBD	2	JJ	1
crowds	NNS	5	NNP	1
crowdsourcing	NNP	1
crown	NNP	10	NN	3
crowning	JJ	1
crows	VBZ	2
crozier	NNP	1
crr	NNP	2
cruces	NNP	5
crucial	JJ	11
crucified	JJ	1
crucifix	NN	1
crucifixion	NN	4
crude	NN	1
crudely	RB	1
crudest	JJS	1
cruel	JJ	11	NNP	1
crueler	NN	1
cruelly	RB	2
cruelties	NNS	1
cruelty	NN	15	NNP	1
cruise	NN	12	NNP	4	VBP	1	VB	1
cruisers	NNS	1
cruises	NNS	4	NNP	2
cruising	VBG	1
crum	NNP	3
crumb	NN	1
crumble	VB	2
crumbly	RB	1
crumbs	NNS	3
crumpled	VBN	1
crunch	VB	1	NN	1
crunches	NNS	1
crunching	VBG	1
crunchy-looking	JJ	1
crusade	NN	2
crusader	NNP	3
crusaders	NNPS	3	NNS	1
crusades	NNP	1	NNS	1
crush	NN	4	VB	1	NNP	1
crushed	VBN	4
crushing	VBG	6
crust	NN	1
crustal	NN	1
crusty	NNP	1
crutch	NN	2
crutches	NNP	1
cry	NN	5	VBP	4	VB	3
crybabies	NNS	1
crybaby	NN	1
crying	VBG	9	NNP	2
cryostat	NN	1
crypt	NN	1
cryptic	JJ	2
crypto-fascism	JJ	1
cryptogenic	JJ	1
cryptographers	NNS	1
crystal	NN	3	NNP	1
crystal-clear	JJ	1
crystalline	JJ	1
crystallize	NN	1
crystals	NNS	1
crème	NN	2
cs3	NNP	1
csi	NNP	2
csny-carry	NNP	1
csr	NNP	1
css	NNP	2	NNS	1
ct	NNP	1
ctbo	NN	1
ctea	NNP	4
ctions	NNS	3
ctrl-alt-delete	NNP	2
cuba	NNP	8
cuban	JJ	4
cuban-	NNP	1
cube	NN	2
cubes	NNS	2
cubist	NNP	1
cucumber	NNP	1
cucumbers	NNS	1
cuddling	VBG	1
cuddly-feely	JJ	1
cudgelling	VBG	1
cue	NN	1
cues	NNS	4
cuffed	JJ	1
cufflinks	NNS	1
cuffs	NNS	1
cuisine	NN	5	NNP	1
cuisines	NNS	1
cul-de-sacs	JJ	1
cularly	RB	1
culinary	JJ	4	NNP	1
culling	VBG	1
culprit	NN	2
cult	NN	2
cultivate	NN	1
cultivated	VBN	2
cultivates	VBZ	1
cultivating	VBG	1
cultural	JJ	23	NNP	6
culturally	RB	2
culture	NN	60	NNP	10
cultured	JJ	9
cultures	NNS	14
culture—	NN	1
cundall	NNP	2
cuneiform	NN	1
cunning	JJ	2
cunningham	NNP	2
cuomo	NNP	1
cup	NN	11	NNP	1
cup-ha-soup	JJ	1
cupcakes	NNS	1
cupped	JJ	3
cupping	VBG	1
cups	NNS	1
curable	JJ	1
curb	VB	3	NN	1
cure	NN	6	VB	2	NNP	2
cured	VBN	1
cures	NNP	1	NNS	1
cures--	JJ	1
curio	NN	2
curiosities	NNS	1
curiosity	NN	8
curious	JJ	11	NNP	3
curiously	RB	2
curled	NNP	1	VBD	1
curlew	NNP	1
curls	NNS	6
curly	JJ	2
curren	NN	1
currencies	NNS	1
currency	NN	14	NNP	1
current	JJ	82	NNP	4
currently	RB	50
curriculum	NN	16	NNP	1
curried	JJ	1
curries	NNS	1
curse	NN	2	NNP	1
cursed	VBD	3
cursing	NN	2
cursive	JJ	1
cursor	NN	2
cursus	JJ	1
curt	NN	1
curtailed	VBN	3
curtailment	NN	2	NNP	1
curtain	NN	2
curtains	NNS	3	NNP	1
curtly	RB	1
curve	NN	4
curved	JJ	1
curves	NNS	4
curving	VBG	1
cushion	NN	2
cushions	NNS	5
cusin	NN	1
custard	NN	1
custody	NN	5
custom	NN	9	NNP	4
custom-made	NNP	1
custom-tailored	JJ	1
customary	JJ	3	NNP	1
customer	NN	23
customers	NNS	48	NNP	4
customize	NN	2	NNP	1
customized	VBN	6
customs	NNS	5
cut	VB	31	NN	26	VBP	10	VBN	7	VBD	2	NNP	1
cut-backs	JJ	1
cutcliffe	NNP	4
cute	JJ	8	NNP	2
cutesy	NN	1
cuthbert	NNP	1
cuticular	NN	5	NNP	2
cutlass	NNS	1
cutler	NNP	35
cutoffs	NNS	1
cuts	NNS	15	VBZ	1
cutthroat	JJ	1
cutting	VBG	15	NN	1
cutting-edge	JJ	2
cuz	NNP	13	NN	5	IN	2
cv	NNP	3
cv-	NNP	1
cvs	NNS	2
cw	NNP	1
cw-epr	NNP	3
cws	NNP	2
cx	NNP	8
cy	NNP	1	NN	1
cyanol	NN	1
cyber	NNP	3	NN	1
cyclades	NNP	5
cycladic	NNP	2
cyclase	NN	1
cycle	NN	12	NNP	1
cycles	NNS	8
cyclic	JJ	2
cyclical	JJ	1
cycling	NNP	1
cyclists	NNS	1
cyclooxygenase	NN	3
cylinder	NN	1
cymbals	NNS	1
cynde	NNP	1
cynical	JJ	1
cynthia	NNP	1
cyrano	NNP	1
cyrillic	NNP	1
cyrus	NNP	2
cyst	NN	1
cystic	NNP	1
cytokine	NN	2
cytokines	NNS	4
cytoplasm	NN	1
czar	NNP	1
czech	JJ	5
céspedes	NNP	1
d	NNP	163	SYM	84	NN	1
d&g	NNP	1
d-	NN	14	NNP	5
d-d-	NNP	1
d-do	JJ	1
d-hawaii	NNP	1
d-i	NNP	1
d-n.j	NNP	1
d-ohio	NNP	2
d-s.d	NNP	1
d.c.	NNP	2
d.hall@enron.com	NN	1
d.irlandese@laposte.net	NN	1
d_	NNP	3
da	NNP	6	FW	2
da-aaaad	NNP	1
da-ad	NNP	1
da-dat-dat-dah	JJ	1
da-de-da-de-da-de-dat-dat-dah	NNP	1	JJ	1
daaaa-aaaad	NNP	1
dab	NN	1
dad	NN	17	NNP	7
daddy	NNP	3	NN	2
dado	NN	1
dads	NNS	1
daga	NN	1
dagger	NN	2
dagmar	NNP	3
dagmarilande@att.net	NN	1
dah	NNP	4
dahh	NN	1
dai	NNP	1
dai-	NNP	1
daily	JJ	32	NNP	15	RB	3	NN	1
dailyshow	NN	1
daina	NNP	1
dairy	NN	1
dais	NNS	1
daisme	NNP	1
dakota	NNP	1
dale	NNP	3
dale.surbey@enron.com	NN	1
daley	NNP	1
dallas	NNP	8
dalma	NNP	29
daly	NNP	2
dalys—the	NNP	1
dam	NNP	9	NN	5
damage	NN	17	VB	1	NNP	1
damaged	JJ	2	NNP	1	VBN	1
damages	NNS	2	VBZ	1
damascus	NNP	1
dame	NNP	2	NN	2
dammed	JJ	2
damming	VBG	1
dammit	NNP	3
damn	NNP	9	RB	7	JJ	4	VB	1	NN	1
damned	RB	2
damp	VB	2
dampeners	NNS	1
dampening	VBG	1
damper	NN	1
dams	NNS	1
dan	NNP	18	NN	3
dan@danscartoons.com	NN	2
dana	NNP	1
danamccauley	NN	1
dance	NN	26	NNP	3	VB	1
danced	JJ	2
dancer	NN	5
dancers	NNS	7
dances	NNS	3	NNP	1
dancing	NN	16	VBG	2	NNP	1
dand	NNP	1
danger	NN	18
dangerous	JJ	28
dangerously	RB	2
dangers	NNS	2
dangled	VBN	1
dangles	NNS	1
dangling	VBG	6
danica	NNP	1
daniel	NNP	8
danielides	NNP	1
danielle	NNP	1
danielshea	NN	1
danish	JJ	2
danity	NNP	1
danscartoons	NNP	1
danville	NNP	1
danwarp	NN	1
darcy	NN	1
dare	VB	3	VBP	2
dared	VBD	2
dargens	NNP	1
daring	JJ	2
dark	JJ	52	NN	8	NNP	1
dark-skinned	JJ	1
darken	NN	1
darkened	JJ	3
darker	JJR	1
darkest	NN	1
darkness	NNS	12
darling	NN	2
darn	NN	6	NNP	2
dart	NNP	2	NN	2
darted	JJ	2
darwin	NNP	17
darwinian	JJ	6
darwinism	NNP	1
darylhunter	NN	1
daschle	NNP	4
dash	NN	1
dashing	VBG	1
dasovich	NNP	9
dat	NN	2	NNP	1
data	NNS	74	NNP	4	NN	3
database	NN	6	NNP	5
databases	NNS	3
datapoint	NNP	1
datapoints	NNS	1
date	NN	194	NNP	1
dated	NNP	1	VBN	1
datejusts	NNP	1
dateline	NNP	3
datelined	JJ	1
dates	NNS	11
dating	VBG	10
daughter	NN	37
daughters	NNS	6
daunting	JJ	2
dave	NNP	50
david	NNP	64
david.howe@enron.com	NN	1
david.oxley@enron.com	NN	1
davidic	NNP	1
davidson	NNP	1
davis	NNP	3
davison	NNP	3
davy	NNP	58
dawkins	NNP	2
dawn	NN	10	NNP	2
dawned	JJ	2
dawning	VBG	1
day	NN	320	NNP	27
day-by-day	JJ	1
day-to-day	JJ	3
day-trip	JJ	1
daydreaming	VBG	2
daylight	NN	3
dayloans	NNP	1
days	NNS	140	NNPS	1
days—but	NN	1
daytime	JJ	7
dayton	NNP	1
daytona	NNP	1
daze	NN	1
dazzling	JJ	2
dba	NNP	1
dc	NNP	8
dci	NNP	2
dcollins@mlgpartners.com	NN	2
dd	NNP	6
ddi	NN	1
ddt	NNP	1
de	IN	31	NNP	6	FW	1	JJ	1
de-	NN	1
de-activated	NNP	1
de-activation	JJ	2
de-politicize	JJ	1
dea	NN	1
deacon	NN	2
deactivated	JJ	2
dead	JJ	46	NNP	10	VBN	6	NN	2
dead-tree	JJ	1
deada	NN	1
deadline	NN	8	NNP	1
deadlines	NNS	1
deadly	JJ	5
deadman	NN	1
deaf	JJ	2
deal	NN	55	VB	31	VBP	7	NNP	2
dealer	NN	9	NNP	1
dealers	NNS	1
dealership	NN	1
dealerships	NNS	1
dealing	VBG	16	NN	1
dealings	NNS	5
deals	NNS	9	VBZ	2
dealt	VBD	4	VBN	3
dean	NNP	5
dear	RB	98	NNP	2
dearest	NNP	4	NN	1
dearie	NN	1
dearly	RB	2
death	NN	80	NNP	2
deathbed	JJ	1
deaths	NNS	8
debacle	NN	1
debark	NN	1
debased	JJ	1
debasement	NN	1
debatable	JJ	2
debate	NN	46	NNP	1
debated	VBN	7
debates	NNS	7
debating	NNP	1	VBG	1
debauchery	NN	2
debbie	NNP	1
debenture	NN	1
debit	NN	1
debiting	VBG	1
debits	NNS	1
deborah	NNP	2
debra	NNP	2
debris	NN	4
debt	NN	34
debtholder	NN	1
debts	NNS	6
debt—that	NN	1
debugging	VBG	1
debut	NN	1
dec	NNP	17
decade	NN	14
decadence	NN	3
decadent	JJ	1
decades	NNS	18
decaf	NN	1
decal	NN	2
decapitation	NN	1
decarboxylase	NN	2
decatur	NNP	1
decay	NN	2
decayed	JJ	1
decaying	JJ	2	VBG	1
deceit	NN	1
deceive	VB	3
deceiver	NN	2
deceives	NNS	1
deceiving	VBG	1
december	NNP	23
decency	NN	3
decent	JJ	3
decent-sized	JJ	1
deception	NN	2
deceptive	JJ	2
deceptively	RB	1
decide	VB	21	VBP	8
decided	VBD	63	VBN	17	NNP	3
decidedly	RB	2	JJ	1
decides	VBZ	6
deciding	VBG	9
decimal	JJ	1
decipher	NN	1
deciphered	JJ	2
deciphering	VBG	1
decision	NN	81	NNP	7
decision-making	NN	3
decisions	NNS	34
decisions—and	NN	1
decisive	JJ	2
decisively	RB	1
deck	NN	46
decked	VBN	1
decker	NNP	2
deckhand	NN	1
deckhands	NNS	1
decks	NNS	1
declarants	NNS	1
declaration	NNP	2	NN	1
declare	VB	5	NNP	3
declared	VBN	9	VBD	7
declaredbe	NN	1
declares	VBZ	1
declaring	VBG	2
decline	NN	10	VB	6	NNP	2
declined	VBD	9
declines	NNS	2
declining	VBG	2
decode	NN	1
decoded	JJ	2
decoder	NN	3
decoding	VBG	1
decompress	NNS	2
decompression	NN	1
deconstructing	NNP	1
decontrol	NN	2
decorated	VBN	5
decorating	VBG	2	NNP	1
decoration	NN	2	NNP	1
decorative	JJ	2
decorator	NN	1
decorators	NNS	1
decorously	RB	1
decorum	NN	1
decrease	VB	5	NNP	2	NN	2	VBP	1
decreased	VBN	14	VBD	9
decreases	NNS	3	VBZ	2
decreasing	VBG	4
decree	NN	2
decreed	VBN	1
decry	NN	1
dedicate	NN	2	VBP	1
dedicated	VBN	22	NNP	1	JJ	1	VBD	1
dedication	NN	6
deduce	NN	7
deduct	NNP	1
deductible	JJ	5
deducting	VBG	1
deduction	NN	4
deductions	NNS	5
dee	NN	1
deed	JJ	1
deeds	NNS	3
deemed	VBN	5	VBD	2
deep	JJ	38	NNP	5
deep-rooted	JJ	1
deepened	VBD	1
deepens	NNP	1
deeper	JJR	10
deepest	JJS	5
deeply	RB	18
deer	NNS	19
deere	NNP	2
deerfield	NNP	1
def	NN	1
default	NN	9	VB	1
defaulted	VBD	3
defaults	NNS	1
defeat	NN	12	VB	2	NNP	1
defeated	VBN	4	VBD	2	NNP	1
defeating	NNP	1
defeats	NNS	1
defect	NN	2
defective	JJ	2
defects	NNS	1
defence	NNP	1
defend	VB	20	VBP	1	NNP	1
defendant	NNP	2	NN	1
defendants	NNS	17
defended	VBD	3	VBN	1
defender	NN	4
defenders	NNP	5	NNS	3
defending	VBG	2
defense	NN	20	NNP	13
defenses	NNS	1
defensive	JJ	5
defer	VB	1
deference	NN	1
deferred	VBN	6
deferring	VBG	2
defiant	NN	1
deficiencies	NNS	1
deficiency	NN	1
deficient	NN	1
deficit	NN	3
deficits	NNS	5
defies	VBZ	1
defilement	NN	1
defilements	NNS	1
define	VB	13
defined	VBN	24	VBD	6
defines	VBZ	5
definetly	RB	3
defining	VBG	12
definite	JJ	2
definitely	RB	27	NNP	1
definition	NN	23	NNP	1
definitional	NN	1
definitions	NNS	4	NNP	1
definitive	JJ	3
definitively	RB	1
deflect	VB	1
deflected	VBD	1
deflection	NN	1
deflects	NNS	1
deforestation	NN	1
deformation	NN	24	NNP	1
deformed	VBN	6
defrost	NNP	1
deftly	RB	1
defy	VBP	3
degenerates	NNS	1
degenerative	JJ	1
degradation	NN	12
degrades	NNS	1
degree	NN	25	NNP	2
degrees	NNS	23	NNP	1
dehumanize	NN	1
dehydrated	JJ	1
dei	FW	3
deisher	NNP	2
deism	NN	1
deity	NN	1
del	NNP	1	FW	1
delab	NN	1
delainey	NNP	2
delaney	NNP	1
delaware	NNP	4
delay	NN	6	NNP	4	VB	2
delayed	VBD	2	VBN	2	JJ	1
delays	NNS	3
delectable	JJ	2
delegating	VBG	1
delete	VB	8
deleted	VBN	2
deletion	NN	1
delhi	NNP	4
deli	NNS	1
delian	NNP	1
deliberate	JJ	4
deliberately	RB	7
deliberations	NNS	3	NNP	1
delicacies	NNS	1
delicacy	NN	1
delicate	JJ	15	NNP	1
delicately	RB	3
delicatessen	NN	1
delicious	JJ	9
delight	NN	6
delighted	JJ	4
delightedly	RB	1
delightful	JJ	4
delimited	JJ	2
delinquency	NN	1
delinquent	JJ	1
delirium	NN	1
delisted	VBN	1
deliver	VB	8	VBP	2
delivered	VBN	14	VBD	2
deliveries	NNS	1
delivering	VBG	4	NNP	1
delivers	VBZ	2
delivery	NN	33	NNP	1
deliverymen	NN	1
dell	NN	1
delos	NNP	4
delta	NNP	1	NN	1
deltas	NNS	2
deluge	NN	1
deluged	VBN	1
delusion	NN	1
deluxe	JJ	1
delve	NN	3
delved	VBN	1
delving	NN	1
demand	NN	36	VBP	1	VB	1
demande	NN	1
demanded	VBN	3	VBD	2
demanding	VBG	4
demands	NNS	15	VBZ	2
demean	NN	1
demeaner	NN	1
demeanor	NN	2
demented	JJ	1
demesne	NN	1
demetria	NNP	1
demi	NNP	3
demilitarized	JJ	1
demo	NN	2
demo-site	NNP	1
democracy	NN	16	NNP	1
democrat	NNP	8
democratic	JJ	7	NNP	2
democratized	VBN	1
democrats	NNPS	16
demographic	JJ	1
demolished	VBN	3	VBD	1
demolition	NN	1
demolitions	NNS	1
demon	NN	4
demonstrably	RB	2
demonstrate	VB	10	VBP	3
demonstrated	VBN	9	VBD	2
demonstrates	VBZ	6
demonstrating	VBG	4
demonstration	NN	1
demonstrations	NNS	1
demoralize	NN	1
demos	NNS	1
demosthenes	NNP	13
dems	NNPS	1
demurrage	NN	1
demystified	JJ	1
den	NN	5
denatured	JJ	1
dendritic	JJ	3	NNP	1
denephew	NNP	1
deneubourg	NNP	1
denham	NNP	1
denial	NN	2
denied	VBD	8	VBN	5
denies	VBZ	1	NNP	1
denigrate	NN	1
denim	NN	2
denise	NNP	4
denise.kweeder@leapfrogeducation.com	NN	1
denko	NNP	1
denne	NNP	4
dennett	NNP	9
dennis	NNP	1
denominate	NN	1
denominator	NN	3
denoting	VBG	1
dense	JJ	4
densities	NNS	1
density	NN	5
denton	NNP	1
denver	NNP	7
deny	VB	3
denying	VBG	1
depart	VB	4	VBP	1
departed	VBD	3	NNP	1
departing	VBG	4
department	NNP	53	NN	16
departments	NNS	4
departs	NNS	1
departure	NN	14
departures	NNS	2	NNP	1
depend	VB	7	VBP	4
dependability	NN	1
dependable	JJ	2
depended	VBD	3	VBN	1
dependence	NN	1
dependency	NN	2	NNP	1
dependent	JJ	6
depending	VBG	19
depends	VBZ	20	NNP	1
depict	VB	2	VBP	1
depicted	VBN	1
depicting	VBG	1
depiction	NN	2
depleted	VBN	4
depletes	VBZ	1
depletion	NN	1
deplored	JJ	1
deployed	VBN	2	VBD	1
deployment	NN	3
deployments	NNS	1
deploys	NNS	1
depopulated	JJ	1
deportation	NN	2
deported	VBD	1
depos	NNP	1	NNS	1
deposed	VBN	2
deposit	NN	9	VB	1
depositary	JJ	1	NN	1
deposited	VBD	2	VBN	2
depositing	VBG	4
deposition	NN	48
depositions	NNS	8
depository	NN	1
deposits	NNS	5	VBZ	1
depot	NN	2	NNP	1
depraved	JJ	1
depreciation	NN	1
depressed	VBN	7
depressing	JJ	1
depression	NNP	9	NN	6
depressions	NNS	2
deprived	VBN	1
depriving	VBG	1
dept	NN	1
depth	NN	14	NNP	1
depthless	JJ	1
depths	NNS	6
deputies	NNS	3
deputy	NNP	8	NN	2	JJ	1
dequacaine	NN	1
der	NNP	5
derailed	VBN	1
derangement	NN	2
dere	NN	2
deregulate	VB	1
deregulation	NN	2
derek	NNP	1
derelicts	NNS	1
derferment	NN	1
derision	NN	2
derivation	NN	3
derivations	NNS	1
derivative	JJ	3	NNP	1	NN	1
derivatives	NNS	15
derivatives—rushed	JJ	1
derivatives—were	NN	1
derivative—credit	NN	1
derivatization	NNP	1
derive	VB	3
derived	VBN	15	VBD	2	NNP	1
derives	VBZ	4
deriving	VBG	1
derogatory	JJ	1
des	NNP	3
desales	NNP	1
descend	NN	1
descendants	NNS	3
descended	VBD	6
descending	VBG	6
descends	VBZ	3
descent	NN	19
descri	NNP	1
describe	VB	22	VBP	4	NNP	1
described	VBD	31	VBN	27
described--solemnly--as	JJ	1
describes	VBZ	21	NNP	1
describing	VBG	9
description	NN	17	NNP	3
descriptions	NNS	6
descriptive	JJ	5
descriptive—of	NN	1
descriptivism	NN	1
desdemona	NNP	2
dese	NN	1
desensitize	NN	1
desert	NN	20	NNP	5
deserted	JJ	2	VBN	2
deserts	NNS	4
deserve	VBP	6	VB	1
deserved	VBD	3
deserves	VBZ	5
deserving	JJ	2
deshong	NNP	1
desi	NN	2
design	NN	65	VB	7	NNP	5
designate	VB	1
designated	JJ	4	VBN	4	NNP	1
designating	VBG	2
designation	NN	8
designed	VBN	37	VBD	8	NNP	2
designer	NN	11
designers	NNS	6	NNP	2
designing	VBG	2
designism	NNP	1
designnewz	NNP	1
designs	NNS	21	VBZ	2
design—fire	NN	1
desirability	NN	2
desirable	JJ	6
desire	NN	19
desired	VBN	13	JJ	1	VBD	1
desires	NNS	5
desk	NN	32	NNP	6
desktop	NN	5
despair	NN	2
desperate	JJ	6
desperately	RB	8
desperation	NN	1
despise	VB	5
despised	VBN	1
despising	VBG	1
despite	IN	50
dess	NNS	1
dessert	NN	5	NNP	1
destabilize	VB	1
destination	NN	10	NNP	4
destinations	NNS	4
destined	VBN	2
destinies	NNS	1
destiny	NN	7	NNP	1
destitute	JJ	1
destroy	VB	5	VBP	3
destroyed	VBN	10	VBD	7	JJ	1
destroying	VBG	1
destroys	VBZ	2
destruction	NN	18
destructive	JJ	3
destructiveness	NNS	1
detach	NN	1
detail	NN	23	NNP	1
detailed	JJ	16	VBN	7	NNP	1
detailing	VBG	2
details	NNS	64	NNP	1
detain	NN	2
detained	VBN	1
detainee	NN	3
detainees	NNS	5
detect	VB	33	VBP	1	NNP	1
detectable	JJ	3
detected	VBN	23	VBD	8
detecting	VBG	2
detection	NN	6	NNP	1
detective	NN	1
detectives	NNS	1
detectors	NNS	12
detects	NNS	2
detention	NN	1
deter	VB	3
deteriorated	VBD	2	VBN	1
deteriorates	VBZ	1
deteriorating	VBG	1
determinant	NN	1
determinants	NNS	1
determination	NN	14	NNP	1
determinations	NNS	1
determine	VB	43	NNP	4	VBP	1
determined	VBN	15	VBD	2
determinedly	RB	1
determined—	NN	1
determines	VBZ	10
determining	VBG	5
detested	JJ	1
detonation	NN	1
detour	NN	3
detractions	NNS	2
detractor	NN	1
detractors	NNS	2
detrain	NNP	1
detriment	NN	1
detroit	NNP	41
detroiters	NNPS	1
deus	NNP	1
deuterium-labeled	JJ	1
deutsche	NNP	2
deux	FW	1
dev	NNP	3
devalues	NNS	1
devaluing	VBG	1
devastated	VBN	1
devastating	JJ	5	VBG	1
devastation	NN	4
deve	NN	1
deveiver	NN	1
develop	VB	36	VBP	5	NNP	1
developed	VBN	42	JJ	7	VBD	4
developer	NNP	2	NN	1
developers	NNS	11	NNP	1
developing	VBG	56	NN	6
development	NN	109	NNP	19
developmental	NN	6
developments	NNS	6
development­–	NNP	1
develops	VBZ	4
deviation	NN	3
deviations	NNS	1
device	NN	14
devices	NNS	10	NNP	1
devil	NN	7
deviled	JJ	1
devise	VB	1
devised	VBD	2	VBN	2
devoid	JJ	3
devolves	NNS	1
devoted	VBN	5	JJ	1
devotion	NN	2
devotions	NNS	1
devoured	VBN	1
devout	JJ	1
dew	NN	1
dewan	NNP	1
dewey	NN	1
