	1
courses	6
coursework	2
court	6
courtesy	1
courts	3
cousinavi	2
cover	2
covered	2
crackheads	1
crafted	1
cranberry	1
crank	1
cranky	1
crap	2
crappily	2
crazy	3
cream	2
create	4
created	3
creates	1
creating	4
creation	1
creations	1
creative	1
creativity	1
credentials	1
credibility	1
credit	13
credits	3
crew	1
cricket	1
crime	4
criminal	1
crisis	3
crisscross	1
critic	1
critical	1
crops	1
cross-legged	1
crossing	1
crow	1
crowd	6
crowds	1
crowning	1
cruel	1
cruise	1
crumble	1
crumbly	1
crush	1
crushing	1
cry	1
crypto-fascism	1
crystal	1
cues	2
cuisine	1
cultivated	1
culture	6
current	4
currently	4
cushions	2
customer	1
customers	2
cut	2
cute	1
cycle	4
cycles	2
d	2
dad	1
daily	4
damn	3
damned	1
dance	2
danced	1
danger	2
dangerous	2
dark	3
darkness	1
data	3
datapoints	1
date	2
day	18
daylight	2
days	6
daytime	5
dazzling	1
de-politicize	1
dead	3
deal	4
dealing	2
deals	2
dealt	1
dear	1
death	5
debate	9
decade	2
decades	3
decay	2
decaying	2
deceiving	1
decide	2
decided	4
decision	6
decisions	2
decreases	1
dedicate	2
dedicated	2
deeper	1
deer	1
defeat	1
defeated	1
defend	5
defender	2
defense	1
deficiencies	1
deficient	1
defilement	1
defilements	1
define	1
defines	1
definitely	3
definition	1
definitively	1
degree	3
delegating	1
deliberately	1
delicious	3
delight	1
delightful	1
deliver	1
deliveries	1
delivering	1
delivery	1
delusion	1
delved	1
demand	1
demands	4
demo	1
democracy	2
democrats	1
demographic	1
demonstrably	2
deny	1
departments	1
departure	1
dependable	1
depended	1
depict	1
depicting	1
depleted	1
dept	1
depth	1
deregulate	1
derferment	1
derision	2
derived	1
derives	1
descent	1
describe	1
described	2
describes	2
deserted	2
deserve	2
designating	1
designation	4
designed	4
desire	1
desired	1
desk	2
desperately	1
despise	2
despite	1
dessert	2
destination	1
destroy	1
destroys	1
detail	2
detailed	1
detain	1
deteriorates	1
determine	4
determined	1
determines	1
devastation	2
develop	1
developments	1
devotion	2
dictate	1
dictating	1
did	38
didn't	1
die	2
dies	1
difference	4
different	6
difficult	2
difficulty	2
dig	3
digg	1
digital	1
dignify	1
dignity	1
dim	1
dim-witted	1
diminish	3
dimmer	1
dining	1
dinner	2
dioxide	1
dipped	1
direct	3
direction	1
directions	1
directly	1
dirt	3
disaffected	1
disagree	7
disappeared	1
disappointed	3
disappointment	2
disaster	1
discontent	1
discount	1
discounted	1
discourage	1
discover	1
discovery	1
discriminate	5
discrimination	3
discuss	5
discussed	4
discusses	1
discussing	1
discussion	2
discussions	1
disgruntled	1
disinformation	1
disingenuous	1
dismantle	1
dismissing	2
dispute	1
disputes	1
disruption	1
dissent	1
dissertation	2
dissipates	1
distance	1
distant	1
distinction	1
distinctions	1
distinctive	1
distinguish	1
distinguishing	1
distribute	1
distribution	3
distributor	1
distributors	1
district	1
disturbing	1
diverse	1
division	1
do	115
doctor	1
document	3
does	46
dog	1
doing	16
doled	1
dollars	1
domain	3
domestic	1
don't	1
donated	1
donations	1
done	11
door	3
doors	1
dose	3
doses	5
double-post	2
doubt	2
dove	1
down	15
downtown	4
dramatically	1
dream	1
dreams	3
dried	1
drink	1
drive	6
drives	1
driving	10
drool	1
drop	1
dropped	1
dropping	1
drove	1
drug	3
drugs	2
drugstore	2
drum	1
dry	1
ducks	2
dude	1
due	8
dueling	1
dull	1
dumb	4
dumbass	1
dumpster	1
dumpster-salvaged	1
dumpsters	1
dunes	1
duplicitous	1
during	8
dust	2
dying	1
e	2
e-commerce	1
each	11
earlier	3
early	8
earn	1
earned	2
earth	4
easier	1
easily	1
eastward	1
easy	5
eat	3
eating	7
echinacea	1
eco	2
eco-friendly	1
economic	4
economics	1
economy	1
edge	2
editor	1
editors	2
educate	1
educated	3
education	7
effect	8
effective	5
effectively	2
effectiveness	2
effects	3
efficiency	1
effort	7
efforts	4
eight	1
either	8
elbow	1
election	2
electrical	1
electricity	1
elements	1
elevating	1
elevator	2
eliminate	1
eliminated	1
elite	1
else	14
elsewhere	2
email	2
emails	2
embarrassed	1
emerges	1
eminent	1
emissions	3
emo	1
emotion	1
emotions	2
employment	1
empty	3
enacted	2
enclave	1
encompasses	1
encouraging	1
end	13
ended	1
endevor	1
endgame	1
endorsed	1
endorses	1
enemy	1
energy	1
engage	1
engaged	1
enjoy	3
enjoyed	1
enough	17
enricher	1
ensuing	1
ensure	1
enter	5
entered	2
entertain	1
entire	7
entirely	7
entirety	1
entitled	1
entitlement	1
entry	1
environment	3
environmental	1
episodes	1
epistemology	1
equal	2
equalizer	1
equation	1
equipment	1
equipped	1
equivalent	3
era	2
errands	1
erroneous	1
erroneously	1
especially	2
essentially	3
establish	2
established	3
establishing	1
establishment	2
estate	6
estimate	2
et	1
etc	3
eternally	1
ethical	2
ethics	1
even	26
even-handed	1
evening	5
event	4
events	4
eventually	1
ever	11
evergreens	1
every	18
everyone	8
everything	8
everywhere	3
evidence	3
evil	2
evolution	3
evolved	1
evolves	1
ew	2
exactly	9
examine	2
example	9
exceeded	1
excellence	1
excellent	2
except	2
exception	1
exceptions	1
excess	1
exchange	1
exciting	1
exclamation	1
excuse	1
execs	1
exercising	1
exert	1
exhaustive	1
exhibit	1
exist	1
existence	2
existing	1
exists	3
exits	1
expanded	1
expansion	1
expect	7
expectation	1
expectations	1
expected	3
expects	1
experienced	3
experiences	3
experiment	1
experimentation	1
experimenters	1
expert	2
experts	2
explained	2
explaining	1
explains	1
explicit	1
explorer	1
explores	1
exploring	1
explosed	1
explosively	1
exposed	1
exposes	2
exposure	5
extended	1
extent--only	1
external	1
externalities	1
externality	1
externally	1
extracurricular	4
extracurriculars	1
extraordinarily	1
extreme	2
extremely	1
extremist	2
eye	1
eyes	3
faa	1
fabric	1
fabulously	1
face	2
face-to-face	2
faced	3
facial	1
facially	1
fact	27
factor	3
factories	2
factors	2
facts	3
faculty	2
faculty-supervised	1
fail	2
failed	6
failing	2
failure	2
fair	3
fairly	1
fairness	1
faith	3
faithful	2
faking	1
fall	1
falling	2
false	2
falsely	2
fame	1
familiar	1
families	2
family	3
famous	2
fan	4
fancy	1
fans	16
fantastic	1
far	10
far-fetched	1
fares	1
farm	2
farm-to-fork	1
farmer	1
farmers	4
farming	5
fascinating	4
fascination	1
fascism	1
fast	9
fault	1
faulty	1
fauna	1
favor	3
favorite	3
favorites	1
favrd	1
fear	2
fears	1
feats	1
feature	1
featured	1
federal	6
feeblest	1
feedback	2
feeding	1
feel	8
feel-good	1
feeling	5
feels	3
fees	2
feet	2
fell	2
fellow	1
felt	5
fences	1
fertile	3
fertilization	1
fertilizer	1
few	13
fewer	2
fiction	3
fiddled	1
field	2
fifteen	1
fight	5
fighting	2
figures	1
fill	1
filled	3
filling	2
film	1
filters	1
final	1
finale	1
finally	2
finance	3
financial	2
find	11
finds	4
fine	2
finger	2
fingernail	1
fingerprints	1
fingers	1
finish	1
finished	3
finite	1
fire	3
firemen	1
fires	1
firmly	2
first	30
fit	1
fits	1
five	5
fix	2
fixed	4
fixer	1
fixing	1
flag	3
flags	2
flair	1
flashpoint	1
flavors	1
flesh	1
flick	1
flicks	1
flight	3
flights	3
flirting	1
flora	1
flourishing	1
flow	1
flowering	1
flowers	4
flown	4
fluorescent	1
flutter	1
fly	2
focus	3
focused	1
folk	1
folks	5
follies	1
follow	1
followed	2
following	2
follows	1
font	2
food	15
foodies	1
foods	1
fool	2
foolish	1
footprint	6
for	255
foraging	1
forbid	1
force	3
forced	3
forces	2
foreceful	1
foreign	2
forever	1
forget	5
forgetting	2
forgot	2
forgotten	1
fork	1
form	5
formal	1
former	2
forte	1
fortunes	1
forums	3
forward	4
fossil	2
foster	1
found	11
foundation	1
foundational	1
foundations	1
founders	1
four	7
fourth	1
fraction	2
framed	1
frames	1
frantic	1
fraud	1
frauds	2
freak	2
fredric	1
free	19
free-range	1
free-running	1
freedom	3
freegan	1
freely	1
freeway	1
frequent	1
frequently	3
fresh	3
friend	11
friendlier	1
friends	9
frogs	1
from	106
front	7
fruit	1
fruits	1
frustrated	1
frustrating	2
fuck	4
fuckable	1
fucked	1
fucking	3
fucks	1
fuels	2
fulfill	1
fulfilling	1
full	8
fully	3
fun	8
function	1
fundamentally	1
funded	1
funk	1
funny	2
further	3
future	9
g	1
gaffe	3
gain	1
gained	2
gains	1
game	16
gamechangers	1
games	2
gamut	1
gang	4
gangster	1
garden	8
gardeners	1
gardens	2
gas	2
gasp	2
gasps	1
gather	1
gathered	1
gathering	1
gave	2
gay	1
gears	1
geese	1
geezers	1
general	6
generally	1
generate	2
generates	1
generation	1
generations	3
genetic	1
genius	3
genre	3
gentle	1
gently	1
genuinely	1
geography	1
get	53
gets	7
getting	5
ghetto	1
ghost	2
ghosts	1
giant	1
gift	3
gifted	1
gigs	1
gimmick	1
give	15
given	8
gives	5
giving	4
glad	2
gladly	1
gland	1
glasses	1
gleaned	1
glenn	1
global	3
glorified	1
glory	3
gloves	1
go	29
goal	8
goal-setting	1
goals	14
god	1
goddamn	1
goddamned	1
goes	6
going	25
gold	2
gone	9
gonna	1
good	32
goodness	1
goods	1
got	20
gotta	1
gotten	1
government	12
governmental	1
govt	1
grab	1
grad	1
grade	2
graded	1
grading	3
graduation	1
graffiti	2
grammar	2
grand	4
grandfather	2
grandpa	1
granholm	1
granted	4
grape	3
grapes	5
grasp	2
grasses	1
grassroots	1
grassy	1
great	27
greater	4
greatest	2
greatness	2
greed	1
green	10
green-at-heart	1
greenbacks	1
greener	1
greenhouse	1
greenlighting	1
grew	2
grey	2
grievance	1
grievances	1
grilled	1
grin	1
groceries	1
grocery	2
ground	2
group	4
groups	2
growers	1
growing	4
grown	6
grumble	1
guarantee	1
guaranteed	1
guess	3
guessed	3
guessing	1
guest	2
guffaw	1
guffaws	1
guideline	1
guidelines	1
guilty	1
gun	1
gut	1
gutted	1
guy	1
gym	1
ha-ha	2
habit	1
habitable—provided	1
had	48
hail	1
hailed	1
hair	1
half	11
halfway	1
hall	1
halls	1
hallway	1
halos	1
hand	4
hand-wash	1
handed	1
handful	1
handfuls	1
handily	1
handlebars	1
handy	1
happen	6
happened	3
happening	1
happens	4
happier	2
happily	1
happiness	2
happy	5
happyfeet	2
hard	5
hardly	2
hardy	1
harm	2
harvest	2
has	58
hashtag	1
hashtags	1
haste	1
hate	1
hateful	1
hatred	1
haul	1
haunted	1
haunts	1
havarti	1
have	145
having	11
hawing	1
hawks	1
hay	6
haying	3
he	42
head	3
heading	1
health	3
heaped	1
hear	4
heard	4
hearing	1
hears	1
heart	1
heat	1
heathier	1
heating	1
heaven	1
heavily	1
heavy	3
heel	1
heels	1
heirloom	1
held	1
hell	3
help	13
helped	1
helping	2
hemming	1
her	85
here	24
heritage	1
herself	4
hi	1
hidden	1
high	10
high-efficiency	1
higher	2
highlands	1
highlighted	1
highly	3
highway	1
hilarious	2
hill	1
hillarious	1
him	16
himself	6
hints	1
hip	1
hipsters	1
hired	2
his	30
historical	2
history	1
hit	7
hit-or-miss	1
hitherto	1
hitting	1
hoax	1
hobby	2
hoes	1
holding	1
holds	2
hole	2
holes	1
holiday	1
hollow	1
holocaust	1
holy	2
home	7
homeostatic	5
homeowner	1
homepage	1
homes	2
homestyle	1
homework	1
honest	1
honestly	1
honey	2
hoots	1
hooves	1
hop	2
hope	4
hopeful	1
hopes	2
horde	1
hordes	1
hormone	2
horrendous	1
horrible	2
horror	3
horse	2
horses	3
horsewhipped	1
host	2
hosting	1
hosts	1
hot	2
hotel	1
hour	5
hours	6
house	18
house-sized	1
houses	9
how	43
however	2
html	2
http://caselaw.lp.findlaw.com/scripts/getcase.pl?court=us&vol=000&invol=04-108">Kelo	1
http://citizensvoice.com/arts-living/2.212/2.213/fred-franzia-wine-s-archie-bunker-with-a-dose-of-donald-trump-1.564510?	1
http://news.reseau-concept.net/images/oiv_uk/Client/OIV_Wine_Labelling_Standard_EN_2006.pdf	1
http://tinyurl.com/26ddbvd	1
http://www.britannica.com/search?query=terrorism&ct=	1
http://www.facts-about-wine.info/	1
http://www.hr5034.org/	1
http://www.hr5034.org/fact-vs-fiction	1
http://www.hr5034.org/learn-more	1
http://www.law.com/jsp/nlj/PubArticleNLJ.jsp?id=1202463630848&Alcohol_bill_means_happy_hour_for_lobbyists	1
http://www.loveallpeople.org/defeatingterrorism.html	1
http://www.stophr5034.org.	1
http://www.webreference.com/js/	1
hubris	2
huge	6
human	5
humanity	1
humbug	1
hundred	2
hundreds	2
hung	1
hungry	2
hurt	1
hush	1
hype	1
hypnotic	1
hypocrisy	1
hypocritcal	1
hypothesized	1
i	6
ice	2
idea	8
ideal	1
ideally	1
ideas	5
identified	1
identitarian	1
identity	1
idiocy	1
idiot	1
idyllic	1
ie	1
if	71
ignoramuses	2
ignorance	2
ignorant	4
ignore	1
ignored	1
illegal	1
illegitimate	1
illusion	1
illustrates	1
imagery	1
images	1
imagination	1
imagine	1
imbecility	1
immediately	4
imminent	1
impact	2
imparting	2
impediment	1
implements	1
importance	1
important	11
importantly	2
importers	1
impossible	3
impression	1
improve	2
improved	1
improving	1
in	406
in-county	1
in-depth	1
in-fighting	1
in-state	3
in-the-know	2
inch	1
include	2
included	5
includes	2
incompetent	1
inconclusive	1
incorporate	1
increase	2
increased	2
increases	2
increasingly	1
incredible	2
incredibly	3
incredulous	2
incredulously	1
incubators	1
indeed	2
independence	1
independent	1
indicated	1
individual	4
individuals	4
indivisible	2
indoctrination	1
indulge	1
indulgences	1
industrial	2
industries	2
industry	9
ineffective	2
inefficient	1
inevitable	1
inexorable	1
infiltrated	1
infinitely	1
inflates	1
influence	2
influencing	1
info	4
information	5
informative	1
informed	4
infrastructure	2
ingredients	1
inhabited	1
inherent	1
inherently	1
inhibiting	1
initial	1
initiate	1
inject	1
injure	1
injuries	1
innocent	2
innovation	1
innuendo	1
input	1
insane	1
inside	4
inside-the-park	5
insight	2
insist	4
insistence	1
insistent	1
insomnia	2
inspired	3
install	1
installed	1
instance	1
instances	2
instantly	1
instead	14
instinct	1
insufferable	1
insufficient	1
insulating	1
insurance	2
intend	2
intended	3
intends	1
intensities	1
intent	2
intention	1
interact	1
interaction	1
interest	1
interested	2
interesting	4
interests	4
interfere	1
interference	1
internal	3
internalize	1
internalize-your-externality-sort	1
internalizing	1
international	1
internet	1
interpret	2
interpretation	2
interprets	1
interstate	2
into	44
intrepid	1
intrigued	1
introduce	1
introduced	2
introduction	1
introductory	2
intuitions	1
invasion	1
invention	2
invested	1
investment	3
invisibility	1
invisible	1
invite	2
invited	1
involved	2
involving	1
irritation	1
is	347
is--trials	1
isolated	1
issue	4
it	274
it's	1
it-	1
it--you	1
item	2
items	2
iteration	1
its	28
itself	1
jar	1
jars	1
jason	1
jealously	1
jealousy	1
jebus	2
jesus	1
jet	7
jim	1
job	7
jobs	1
join	2
joined	1
joining	1
joke	5
jostled	1
journal	1
journey	1
jousting	1
judgements	1
judges	2
judicial	2
juice	1
juicy	1
jump	3
jumped	3
jungles	1
just	44
justification	3
justifications	2
justified	1
karma	1
keep	20
keeping	3
keeps	3
kept	2
key	2
kick	1
kid	4
kidding	4
kids	7
kill	6
killing	1
kiltman	1
kind	6
kinda	1
king	1
kitchen	1
kitchens	1
knew	4
knocking	1
know	51
knower	2
knowing	13
knowledge	5
knowledgeable	1
known	5
knows	10
koeppel	1
la	2
label	18
labeled	2
labeling	8
labels	5
labels—whether	1
lack	1
ladders	1
lag	8
land	1
landscape	1
lanes	1
language	4
lap	3
large	6
larger	3
lashing	1
last	18
late	5
lately	2
later	9
latest	1
latter	1
laugh	5
laugh-out-loud	1
laughed	2
laughing	12
laughs	2
laughter	5
launch	2
launched	1
law	29
lawmakers	1
laws	26
lawsuits	1
lawyers	3
lay	8
lazily	1
le	1
lead	1
leaders	3
leadership	1
leads	1
leaf	1
learn	4
learned	8
learning	2
least	10
leave	4
leaves	1
leaving	2
lecture	2
led	4
leeway	1
left	12
leftovers	1
leg	1
legal	5
legally	1
legislating	1
legislation	1
legislators	1
legislature	3
legislatures	5
legitimate	3
lesbians	1
less	20
lesser	1
lessig	2
lesson	3
let	12
lets	1
letter	1
lettuce	1
level	8
leviathan	1
liable	1
liar	1
liars	1
liberal	2
liberators	1
libertarian	1
library	1
licensed	1
lie	2
lied	1
lies	1
life	25
lifelong	1
lifestyle	3
lifetime	1
lifted	1
light	13
lightbulbs	1
lighter	1
lights	1
like	69
liked	1
likelihood	1
likely	6
limited	8
limiting	1
line	5
link	5
linked	4
links	1
liqour	1
list	6
listed	3
listen	1
listened	1
listening	2
listing	1
listings	1
lists	1
literally	3
literary	1
litigated	1
litigation	1
little	14
live	10
lived	6
lives	5
livestock	1
living	2
ll	1
load	2
loaded	1
loads	2
loam	2
lobbyists	1
local	9
localLinksEnabled	1
localized	1
locally	1
locally-sourced	1
locals	1
located	2
lock	1
loft	2
lofts	1
lol	1
long	15
long-term	1
longer	5
longest	1
longtime	1
look	15
looked	1
looking	7
looks	9
loonosphere	1
loopholes	1
loopier	1
loosely	1
lord	1
lose	4
loses	2
losing	4
lost	6
lot	9
lots	3
loud	2
louder	1
love	11
lovely	1
loves	1
loving	1
low	4
low-cost	1
low-rent	1
lower	1
lowered	3
loyalty	1
luck	2
lumped	1
lush	1
lux	2
m	4
machines	2
mad	1
made	24
magic	1
magistra	1
mail	1
main	4
mainland	1
mainly	1
mainstream	1
maintain	5
maintenance	1
major	5
majority	3
make	22
makes	13
making	17
mall	1
malleable	6
man	5
manage	1
managed	2
manages	1
mandate	3
mandates	1
mandatory	3
manipulation	1
manner	1
manson	1
manufacturing	1
manure	1
many	27
marches	1
marginally	1
marinated	1
mark	1
market	9
marketing	10
marketplace	1
markets	1
marks	1
marriage	3
marsh	3
marshes	1
martyr	1
marvel	1
mary	1
massive	3
masterpiece	1
masturbation	1
match	2
material	2
maternity	1
matrix	1
matter	10
matters	3
mature	1
matzoh-ball	1
maximum	1
may	33
may--if	1
maybe	7
mayonnaise	1
me	63
meadow	1
meal	1
meals	1
mean	17
meaning	4
meaningful	2
means	13
meantime	1
measure	1
measurement	1
measures	5
mechanism	1
medals	1
media	6
medications	1
medicine	2
medicines	1
meditation	1
meeting	1
meets	1
melancholy	1
melatonin	6
melted	2
member	1
meme	2
memes	1
memoir	1
memories	2
memory	2
mention	2
mentioned	1
menu	1
mercenaries	1
mere	4
merely	5
meridian	1
merit	2
merriment	1
merry-go-round	1
mess	4
message	3
messed	1
met	1
method	1
methods	1
meticulousness	1
metro	1
mg	1
mid	1
middlemen	1
midnight	1
mien	1
might	15
migrated	1
mileage	1
miles	5
militantly	2
military	2
milk	2
milliliters	2
millimeter	1
millimeters	1
million	5
millions	1
mind	13
mine	2
mini-advertisements	1
minimize	1
minus	2
minute	1
minutes	2
miracle	1
mirth	1
misaligned	1
misalignment	1
misappropriating	1
mislead	2
misleading	3
misread	1
misrepresent	1
misrepresentation	2
misrepresentations	2
miss	1
missing	2
mistake	2
mistakes	3
misunderstand	1
mitigate	1
mitigates	1
mix	8
mixed	1
mixing	1
mock-up	1
mode	1
model	2
moderate	2
moderates	1
moderator	1
modern	3
mom	3
moment	6
moments	2
monastery	1
money	9
monopolies	1
monopoly	2
month	1
months	3
monument	1
moral	2
morally	1
more	77
moreso	1
moresuccesful	1
morning	7
mortals	1
mosquito-vector	1
most	21
mostly	4
mother	1
motivation	7
motorized	1
mountains	1
mouth	2
move	3
moved	3
movement	8
moves	1
movie	4
movies	2
moving	3
mpg	1
mslarry	1
much	40
mucho	1
mudbomb-hurling	1
mulch	1
mull	1
murderers	1
muscles	1
music	2
must	10
muster	1
mutating	1
mutter	1
my	94
myself	4
n't	162
naive	2
name	3
named	1
names	1
napkin	1
narrative	1
nation	5
national	5
natural	2
nature	2
near	1
nearby	1
nearing	1
nearly	3
neat	1
necessarily	1
necessary	1
need	18
needed	5
needing	1
needlessly	1
needs	5
negating	1
negative	2
negotiating	1
neighborhood	1
neighborhoods	7
neighboring	1
neighbors	1
neo-cons	1
never	16
new	32
newly	1
news	3
newspaper	2
next	5
nice	7
nicely	1
nicer	1
night	8
nights	1
nine	2
ninja	1
no	44
noble	1
nodes	1
nods	1
noir	1
noises	1
nomenclatures	1
nomination	1
nominee	1
non	1
non-	1
non-benzodiazepine	1
non-blurry	1
non-partisan	1
non-trivial	1
noodling	1
nor	1
normal	1
normally	1
northcoast	1
northeastern	1
northern	1
not	160
nota	1
note	3
noted	3
nothing	16
notice	1
noticed	2
notified	1
noting	1
notion	1
notions	1
nouveau	1
novel	1
novels	2
now	41
nowhere	2
number	5
numbers	2
numerous	2
nun	1
nursery	1
nut	1
nutrients	1
nuts	1
oasis	1
object	1
objective	1
obligation	4
observation	2
observe	1
observed	1
observer	1
observing	2
obstacle	1
obtain	1
obvious	3
obviously	2
occasional	1
occasionally	2
occasions	1
occupy	1
occurred	2
occurrences	1
odd	1
odds	1
of	602
off	14
off-session	1
off-topic	2
offchance	1
offer	2
offers	1
office	4
offices	1
official	1
officially	2
offramps	1
offset	6
offsets	8
offsetting	1
often	7
oh	1
oh-my-god	1
oil	3
ok	3
old	15
older	1
on	220
on-session	1
once	6
one	87
ones	6
ongoing	2
online	2
only	44
onto	1
onward	1
oozes	1
open	2
opened	1
operate	1
operations	1
opinion	3
opponent	2
opportunity	6
oppose	1
opposed	1
opposing	1
opposition	1
optimal	2
optimistic	2
option	4
optional	1
or	97
orchestra	1
orcling	1
order	6
organic	1
organizations	3
organize	1
originally	2
ornamentals	1
ortizz	1
other	37
others	8
otherwise	1
our	29
out	54
out-of-state	6
outdoor	1
outer	1
outgoing	1
output	1
outside	3
outstanding	1
outta	1
over	29
over-reaching	1
over-riding	1
overcome	1
overdue	1
overjoyed	1
overlap	1
overload	2
overnight	3
override	2
overrides	1
overseeing	1
overturn	2
own	26
owner	1
owners	1
owning	1
oxygen	1
p	2
package	1
packed	1
paddle	1
page	7
paid	2
pain	1
painted	1
painting	1
pamphlet	1
panel	1
panels	1
pants	1
paper	5
papers	4
paragraphs	1
paraphrase	1
parent	1
parents	2
park	3
parks	1
parlance	1
parody	1
part	10
parted	1
partial	2
participants	10
participate	2
participating	4
participation	1
particle	1
particular	4
particularly	2
partiers	1
parties	3
partly	2
partner	2
partnerships	1
party	4
pass	4
passage	3
passages	4
passed	4
passing	1
passion	3
passionate	4
passport	1
past	12
paste	1
patch	1
patched	1
path	2
pathophysiology	1
patient	1
patriots	1
pattern	2
pawn	1
pay	4
paying	3
pb	1
pea	3
peace	1
peaceful	1
pedestrians	1
people	40
people--that	1
per	5
perceived	4
perception	1
perennials	1
perfect	3
perfectionist	1
perfections	1
perfectly	6
perform	1
performances	1
performed	2
perhaps	7
period	3
perpetual	2
persistence	1
persistence--will	1
person	23
personality	2
personally	3
perspective	2
perspectives	1
pervades	1
petro	1
phase	1
pheasant	1
philosophy	4
philsophy	1
phones	1
photo	3
photograph	2
photographers	1
photographs	1
photos	1
phrase	1
physical	2
physics	1
physiologic	1
pick	6
picked	1
pickles	1
picnicking	1
picture	7
pictured	1
pictures	3
piece	2
pieces	2
pile	1
pillow	1
pineal	1
pinot	1
pioneer	1
pioneering	1
pioneers	1
pipeline	1
pissed	3
pisses	1
pistol	1
pitch	1
pitched	3
pitcher	2
pitiful	1
pittance	1
place	18
place-name	2
placebo	1
placed	4
places	7
placing	1
plagued	1
plain	1
plan	2
plane	1
planet	2
planned	2
planning	1
plans	3
plant	3
plantations	1
planted	1
plants	3
plate	1
platform	1
play	7
playbook	1
played	1
player	3
players	1
playing	3
playoffs	1
please	4
pleasure	3
pleasures	1
plentiful	1
plenty	4
plot	3
plow	1
plunge	1
plus	1
pm	19
pockets	3
poems	1
poignantly	1
point	22
points	4
polemic	1
polemics	1
police	1
policies	2
policy	4
policy-oriented	1
political	6
politics	3
poll	3
polled	1
polls	1
pollution	1
poof	1
poops	1
poor	2
poorly	2
pop	1
poppies	1
popular	5
popularity	3
population	4
porch	4
portion	1
position	4
positive	2
possess	1
possessed	1
possibilities	1
possible	6
possibly	5
post	27
post-Valdez	1
posted	2
posts	7
potatoes	1
potential	4
potting	1
pounding	2
power	4
powerful	1
practically	1
practice	2
prayer	4
prayers	1
pre-bonus	1
precisely	2
predicated	1
predictable	1
preempt	1
prefer	2
premier	1
premise	2
premium	2
preparations	1
prepared	1
presence	1
present	8
presented	1
presenting	1
presentism	1
presents	1
preserve	1
preserves	1
press	1
pressed	1
pressure	1
pressures	1
prestige	4
presumption	1
pretend	1
pretentious	1
pretty	17
prevail	1
prevent	2
preventing	1
previous	2
previously	2
price	1
pride	1
primarily	1
primary	1
prime	1
principals	1
principle	3
principles	1
prior	1
prism	1
private	2
privileges	1
privy	1
pro	1
pro-cycling	1
probability	1
probably	13
problem	5
problems	1
process	1
processed	1
processes	2
proclaiming	2
prodigious	1
produce	6
produced	3
producer	3
producers	7
producing	1
product	2
production	4
productive	1
products	1
profession	2
professional	1
professor	1
profile	1
profiles	1
profitable	1
profits	3
profoundly	1
program	3
programs	1
progress	1
progressive	2
prohibit	1
prohibition	1
prohibits	1
promise	2
promote	2
promoting	1
promotion	4
promotional	3
proof	3
propaganda	3
proper	2
properly	3
property	8
proponents	1
proposal	2
propose	2
proposed	1
props	1
pros	1
protected	1
protecting	2
protection	2
protectionist	3
protest	1
protocol	1
proud	2
proudly	2
provider	1
provides	2
providing	3
provocative	1
pseudo-	1
psychologists	1
psychology	3
public	13
publish	2
published	5
publishing	2
pulling	1
pulverized	1
pun	2
punish	1
punishable	1
punks	1
purchase	4
purpose	2
purposes	1
push	2
pushed	1
put	13
putting	5
quaint	1
qualification	2
qualifications	2
qualitatively	1
quality	11
quantity	1
quants	2
question	9
questioned	1
questioner	2
questionnaire	2
questionnaires	1
questions	8
quick	1
quickly	4
quiet	1
quit	1
quite	1
quitting	1
quotations	1
quote	2
quotes	1
r	1
race	2
racer	1
racism	1
racist	2
racks	1
radar	1
radical	4
radicalized	1
radicalizes	1
raided	1
rail	1
rainy	1
raise	2
raised	2
rally	3
rambling	1
ranch	1
range	1
ranging	1
ranks	1
rant	1
rape	1
rare	1
rarely	3
rate	1
rated	1
rather	7
rationale	1
ravaged	1
re	2
re-enacter	1
re-purposing	1
re-submitted	1
re-tweeted	1
reached	1
reaching	1
reacting	2
reaction	2
read	13
reader	2
readers	4
reading	5
ready	2
reaffirmation	1
real	20
realign	1
realising	1
realistic	1
realities	1
reality	2
realization	1
realize	2
realizes	1
really	33
realm	1
realtor	1
reason	11
reasoning	1
reasons	5
reassembling	2
reborn	1
rebuilding	2
rebuttal	1
rebutting	1
recall	5
receipt	2
receive	4
received	1
recent	4
recently	3
receptive	1
recessed	1
recipients	1
reclaimed	1
recognition	2
recognize	2
recognizing	1
recoil	1
recommendation	1
reconsider	1
record	1
recordings	1
recovered	1
redemption	1
redesign	1
redistribution	1
redneck	1
reduce	4
reduced	1
reducing	4
reeks	1
refashion	1
referred	1
refreshed	2
refuse	2
regain	1
regard	2
regarding	3
regardless	4
region	4
regions	2
registered	1
regret	3
regular	5
regularly	2
regulate	2
regulation	2
regulations	6
regulators	2
regulatory	4
reject	1
rejected	2
rejecting	1
related	2
relation	1
relationship	7
relative	1
relatively	2
relentlessly	1
relevant	1
religion	3
religious	1
reluctance	1
remain	1
remainders	1
remains	1
remarkable	1
remember	17
remembering	1
reminded	1
reminder	2
reminds	1
remote	1
removed	1
removing	1
render	1
renewal	1
renovate	1
renovated	1
rent	3
rentable	1
repeating	1
repertory	1
replace	1
replaced	2
replacement	1
reply	1
reported	2
reporters	2
repository	1
represent	1
representations	1
representative	2
represents	1
reprimand	1
republicans	4
require	4
required	3
requirement	4
requirements	2
requires	4
rescue	2
research	5
reset	6
resident	2
residential	1
residents	1
resolution	1
resolutions	13
resolved	2
